user id,product id,Interaction type,Time stamp,Customer ID,Age,Gender,Item Purchased,Category_x,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Uniqe Id,Product Name,Category_y,Selling Price,Shipping Weight,Is Amazon Seller,Order date
2296,71fbffe789221731734673e7df3664f1,purchase,2023-08-03 10:00:00,2296,50.0,Male,Hat,Accessories,22.0,Connecticut,L,Beige,Spring,2.9,No,2-Day Shipping,No,No,45.0,PayPal,Quarterly,71fbffe789221731734673e7df3664f1,"amscan Hula Girl with Tissue Skirt Party Yard Sign, 23.5"" x 13""","Patio, Lawn & Garden | Outdoor Décor | Yard Signs",$17.54,4 ounces,Y,2023-08-03
2297,58b70e4a3ce13be660af2acf1d3ec8fc,view,2023-08-04 10:00:00,2297,46.0,Male,Gloves,Accessories,88.0,Washington,M,Green,Fall,2.5,No,Next Day Air,No,No,50.0,Venmo,Every 3 Months,58b70e4a3ce13be660af2acf1d3ec8fc,Assorted Super Hero Comic Book Design Super Hi High Bounce Rubber Balls (12),,$8.97,5.6 ounces,Y,2023-08-04
2298,f134a717041b0e1f72a7e3130f45549e,like,2023-08-05 10:00:00,2298,60.0,Male,Socks,Clothing,83.0,California,M,Orange,Summer,4.7,No,Standard,No,No,1.0,Bank Transfer,Quarterly,f134a717041b0e1f72a7e3130f45549e,"Gorilla Playsets 01-0006-AP Pioneer Peak Wood Swing Set with Wood Roof, Tire Swing, Clatter Bridge and Tower, Ramp, Slide, Two Swings, Amber",Toys & Games | Sports & Outdoor Play | Play Sets & Playground Equipment | Play & Swing Sets,"$2,599.00","1,070 pounds",Y,2023-08-05
2299,403541d982fb9925ec6279bf0370f334,view,2023-08-06 10:00:00,2299,40.0,Male,Handbag,Accessories,87.0,Montana,L,Cyan,Spring,2.9,No,2-Day Shipping,No,No,10.0,Cash,Every 3 Months,403541d982fb9925ec6279bf0370f334,"Razor E Prime Electric Scooter - Up to 15MPH, 8"" Airless Flat-free Tires, Rear Wheel Drive, 250W Brushless Hub Motor, Super Lightweight 21lbs, Anti-Rattle, Aluminum Folding Electric Scooter for Adults","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Scooters & Equipment | Scooters",$168.98,26.5 pounds,Y,2023-08-06
2300,b8a7d9b115d0448718f04a399ba3784e,like,2023-08-07 10:00:00,2300,64.0,Male,Coat,Outerwear,57.0,Idaho,M,Violet,Summer,3.7,No,Store Pickup,No,No,48.0,Credit Card,Every 3 Months,b8a7d9b115d0448718f04a399ba3784e,"Janod Chunky Puzzle Play Foods - 14-Piece Colorful Wooden Fruits & Vegetables Set - Encourages Shape Recognition, Dexterity, and Language Development - Preschool Kids and Toddlers 24 Months+",Toys & Games | Dress Up & Pretend Play | Pretend Play | Kitchen Toys | Play Food,$32.99,1.63 pounds,Y,2023-08-07
2301,41348831910e03bbe9db8d453ce4151f,like,2023-08-08 10:00:00,2301,18.0,Male,Coat,Outerwear,88.0,Pennsylvania,XL,Lavender,Summer,4.4,No,2-Day Shipping,No,No,38.0,Credit Card,Monthly,41348831910e03bbe9db8d453ce4151f,Trends International Hatsune Miku - Standard 4 Sheet,Toys & Games | Arts & Crafts | Stickers,$7.98,0.64 ounces,Y,2023-08-08
2302,93a969b1022db6f180228b2c34c5a603,purchase,2023-08-09 10:00:00,2302,37.0,Male,Pants,Clothing,20.0,Maine,L,Turquoise,Winter,2.9,No,Next Day Air,No,No,21.0,Debit Card,Annually,93a969b1022db6f180228b2c34c5a603,"Crayola 58-7726 Classic Fine Line Markers Assorted Colors 10 Count, 2 Pack",Office Products | Office & School Supplies | Writing & Correction Supplies | Markers & Highlighters,$5.82,,Y,2023-08-09
2303,f0b680f02e6ca2fdec34137365897fbb,view,2023-08-10 10:00:00,2303,36.0,Male,Belt,Accessories,39.0,Montana,L,Pink,Summer,3.6,No,Store Pickup,No,No,38.0,Venmo,Monthly,f0b680f02e6ca2fdec34137365897fbb,RoomMates Pokemon Pikachu Peel And Stick Wall Decals - RMK2536GM,Baby Products | Nursery | Décor | Wall Décor | Stickers,$12.56,,Y,2023-08-10
2304,a36daf914771e871659c1061c4e83316,like,2023-08-11 10:00:00,2304,51.0,Male,Sunglasses,Accessories,71.0,New Jersey,S,Beige,Spring,4.8,No,2-Day Shipping,No,No,31.0,Credit Card,Fortnightly,a36daf914771e871659c1061c4e83316,Kid Galaxy Squeezable Pull Back School Bus. Toddler Wind Up Toy for Kids Age 2 and Up,Toys & Games | Play Vehicles | Toy Vehicles,$8.99,5 ounces,Y,2023-08-11
2305,1656d377cb381f8a44a7834c5e642a8a,purchase,2023-08-12 10:00:00,2305,26.0,Male,Hoodie,Clothing,73.0,Louisiana,L,Silver,Winter,4.7,No,Free Shipping,No,No,9.0,Debit Card,Fortnightly,1656d377cb381f8a44a7834c5e642a8a,Chess/Checkers/Backgammon Set,Toys & Games | Games & Accessories | Board Games,$7.39,,Y,2023-08-12
2306,905b1d2373adb1703588d5fdf5ddf2de,purchase,2023-08-13 10:00:00,2306,68.0,Male,Handbag,Accessories,63.0,Maine,M,Gold,Summer,2.6,No,Free Shipping,No,No,47.0,Cash,Weekly,905b1d2373adb1703588d5fdf5ddf2de,Plaid Hat Pandemic: Rapid Response,Toys & Games | Games & Accessories | Board Games,$34.34,2.2 pounds,Y,2023-08-13
2307,5e94c9e6ca09664ad9a8e81eeeb5ccd2,view,2023-08-14 10:00:00,2307,27.0,Male,Gloves,Accessories,78.0,Florida,L,Silver,Winter,3.4,No,Standard,No,No,8.0,Cash,Bi-Weekly,5e94c9e6ca09664ad9a8e81eeeb5ccd2,Futaba 8JH 2.4GHz S-FHSS 8-Channel Computer Radio System with R2008SB S.Bus-Compatible Receiver,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts | Radios & Parts | Transmitter & Receiver Sets,$319.99,2.35 pounds,Y,2023-08-14
2308,4af9667d7154a1b38bc66e1989d76e92,like,2023-08-15 10:00:00,2308,28.0,Male,Skirt,Clothing,96.0,Missouri,L,Green,Fall,3.5,No,Next Day Air,No,No,30.0,Debit Card,Annually,4af9667d7154a1b38bc66e1989d76e92,KidKraft Step 'N Store - Pink,Home & Kitchen | Furniture | Kids' Furniture | Step Stools,$28.34,6.3 pounds,Y,2023-08-15
2309,43c9e51a1934bbdc5eaab44548e4572c,view,2023-08-16 10:00:00,2309,49.0,Male,Sunglasses,Accessories,81.0,North Dakota,M,Teal,Winter,3.4,No,2-Day Shipping,No,No,22.0,Bank Transfer,Quarterly,43c9e51a1934bbdc5eaab44548e4572c,"Little Colorado Traditional Bookcase, Unfinished","Home & Kitchen | Furniture | Kids' Furniture | Bookcases, Cabinets & Shelves",$144.99,30 pounds,Y,2023-08-16
2310,bbc3270712cb8b6e070fa6a0bc5ece73,like,2023-08-17 10:00:00,2310,70.0,Male,Dress,Clothing,95.0,Connecticut,S,Gold,Fall,5.0,No,2-Day Shipping,No,No,3.0,Bank Transfer,Quarterly,bbc3270712cb8b6e070fa6a0bc5ece73,"Intelligent Design Novelty Print Ultra Soft Hypoallergenic Wrinkle Free Microfiber Animals Cute Chic Kids Teens Sheet Set Bedding, Twin Xl Size, Pink Cats 3 Piece",Home & Kitchen | Bedding | Kids' Bedding | Sheets & Pillowcases | Sheet & Pillowcase Sets,$18.74,2.69 pounds,Y,2023-08-17
2311,acea59bfde8cac71a669d92e49507b84,purchase,2023-08-18 10:00:00,2311,30.0,Male,Gloves,Accessories,68.0,Virginia,M,Cyan,Spring,4.6,No,Standard,No,No,15.0,PayPal,Monthly,acea59bfde8cac71a669d92e49507b84,Blaze 45 & Superflash light set,Sports & Outdoors | Outdoor Recreation | Cycling | Accessories | Lights & Reflectors | Headlight-Taillight Combinations,$49.99,6.4 ounces,Y,2023-08-18
2312,f9b457d1b9db476f221b1d915088d206,view,2023-08-19 10:00:00,2312,27.0,Male,Sneakers,Footwear,28.0,Montana,L,Gold,Spring,4.8,No,2-Day Shipping,No,No,10.0,Bank Transfer,Every 3 Months,f9b457d1b9db476f221b1d915088d206,"Crayola Cardstock Paper, Colored Cardstock, 25 Count",Toys & Games | Arts & Crafts,$4.99,10.4 ounces,Y,2023-08-19
2313,bb2f286b34b709d2111813b07cd1dbfa,like,2023-08-20 10:00:00,2313,19.0,Male,T-shirt,Clothing,30.0,Vermont,L,Violet,Summer,3.7,No,Free Shipping,No,No,19.0,Cash,Every 3 Months,bb2f286b34b709d2111813b07cd1dbfa,"Swing Set Stuff Commercial Rubber Belt Seat with SSS Logo Sticker, Yellow",Toys & Games | Sports & Outdoor Play | Play Sets & Playground Equipment,$32.60,3.75 pounds,Y,2023-08-20
2314,aa241290ed21c062586996c403869531,view,2023-08-21 10:00:00,2314,64.0,Male,Dress,Clothing,31.0,Georgia,M,Black,Summer,4.7,No,Next Day Air,No,No,36.0,Bank Transfer,Fortnightly,aa241290ed21c062586996c403869531,"Beistle 44130 Easter Basket and Friends Clings Sheet for Parties, 12 by 17-Inch",Home & Kitchen | Home Décor | Window Treatments | Window Stickers & Films | Window Stickers,$3.78,1.6 ounces,Y,2023-08-21
2315,3ed337c8eefa2ade83822ebf3828cd8b,like,2023-08-22 10:00:00,2315,42.0,Male,Handbag,Accessories,95.0,Virginia,XL,Brown,Winter,4.4,No,Express,No,No,12.0,Bank Transfer,Every 3 Months,3ed337c8eefa2ade83822ebf3828cd8b,"Humbrol Acrylic Spray Matt Shade 30 Paint Model Kit, 150ml, Dark Green",Toys & Games | Hobbies | Hobby Building Tools & Hardware | Paints,$11.08,5.6 ounces,Y,2023-08-22
2316,b92f175a073bcb8a2f9339b042e7c8ba,like,2023-08-23 10:00:00,2316,69.0,Male,Socks,Clothing,79.0,Vermont,M,Indigo,Winter,3.5,No,2-Day Shipping,No,No,49.0,Debit Card,Quarterly,b92f175a073bcb8a2f9339b042e7c8ba,"Unique How to Train Your Dragon Party Stickers, 1 Pack",Toys & Games | Novelty & Gag Toys,$3.48,0.8 ounces,Y,2023-08-23
2317,f5c8fac4523250095918ead12bc79801,purchase,2023-08-24 10:00:00,2317,28.0,Male,Sneakers,Footwear,39.0,Montana,L,Yellow,Winter,3.8,No,Standard,No,No,7.0,Debit Card,Annually,f5c8fac4523250095918ead12bc79801,Indian Warrior Boy's Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Boys | Costumes",$25.93 - $39.99,2 pounds,Y,2023-08-24
2318,d4b513657c8669b9603e840e5386b4cb,view,2023-08-25 10:00:00,2318,47.0,Male,Jacket,Outerwear,34.0,New Jersey,M,Purple,Summer,4.7,No,Next Day Air,No,No,28.0,Bank Transfer,Monthly,d4b513657c8669b9603e840e5386b4cb,Learning Resources Canadian Currency-X-Change,Office Products | Office & School Supplies | Education & Crafts | Teaching Materials,$19.86,14.9 ounces,Y,2023-08-25
2319,3bd595b3b15e7c4812f9900b296507cd,like,2023-08-26 10:00:00,2319,69.0,Male,Hoodie,Clothing,28.0,Wyoming,L,White,Spring,3.1,No,Store Pickup,No,No,30.0,Credit Card,Annually,3bd595b3b15e7c4812f9900b296507cd,"Bachmann Trains EMD SD40-2 Dcc Ready Diesel Locomotive Norfolk Southern #6160 (Thoroughbred) - HO Scale, Prototypical Black",Toys & Games | Hobbies | Trains & Accessories | Train Cars | Locomotives | Diesel,$103.65,,Y,2023-08-26
2320,4f73f0f5ed2f279f1d9832d501281f74,purchase,2023-08-27 10:00:00,2320,56.0,Male,Sandals,Footwear,38.0,Maine,XL,Turquoise,Winter,5.0,No,Free Shipping,No,No,29.0,PayPal,Monthly,4f73f0f5ed2f279f1d9832d501281f74,Disney Bendon Cars 3 32-Page Giant Sticker Activity Book (73235),Toys & Games | Arts & Crafts,$9.97,12 ounces,Y,2023-08-27
2321,fec4601a994957c9bdd1b94d6828df83,purchase,2023-08-28 10:00:00,2321,28.0,Male,Shoes,Footwear,55.0,New Mexico,M,Olive,Spring,3.7,No,Free Shipping,No,No,9.0,Debit Card,Every 3 Months,fec4601a994957c9bdd1b94d6828df83,"INOVART Kneaded Erasers Medium Size 1-1/4"" x 3/4"" x 1/4"" - 12 Per Package",Toys & Games | Arts & Crafts | Drawing & Painting Supplies | Pencil Erasers,$11.31,3.2 ounces,Y,2023-08-28
2322,44bdb72a5fc90da17b4d29f614c41ecb,view,2023-08-29 10:00:00,2322,50.0,Male,Sandals,Footwear,31.0,Colorado,M,Beige,Winter,3.0,No,Next Day Air,No,No,27.0,Debit Card,Fortnightly,44bdb72a5fc90da17b4d29f614c41ecb,"Epic Skates Epic Allure Light-Up Quad Roller Skates, White","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Roller Skates",$62.99,5.85 pounds,Y,2023-08-29
2323,6639f9dbb45ed5f5f7375dc710a0e7f2,like,2023-08-30 10:00:00,2323,39.0,Male,Coat,Outerwear,84.0,Connecticut,S,Lavender,Spring,4.5,No,Store Pickup,No,No,21.0,Venmo,Fortnightly,6639f9dbb45ed5f5f7375dc710a0e7f2,Angeles Toddler White Cot Sheet,Home & Kitchen | Home Décor,$15.16,1 pounds,Y,2023-08-30
2324,b8fa0000a7c8d27ab187d0ac62e0702e,view,2023-08-31 10:00:00,2324,35.0,Male,Gloves,Accessories,93.0,Maryland,L,White,Winter,4.7,No,Express,No,No,36.0,Credit Card,Monthly,b8fa0000a7c8d27ab187d0ac62e0702e,"Disguise Lego Construction Worker Deluxe Costume, Orange, Medium (7-8)","Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Boys | Costumes",$41.85,1.32 pounds,Y,2023-08-31
2325,2e92b91c460e05e2f3835094ad82fd03,like,2023-09-01 10:00:00,2325,59.0,Male,Coat,Outerwear,28.0,Oregon,L,Brown,Winter,3.5,No,Free Shipping,No,No,19.0,Debit Card,Annually,2e92b91c460e05e2f3835094ad82fd03,Ken Fashionistas Doll with Long Blonde Hair,Toys & Games | Dolls & Accessories | Dolls,$9.99,7.2 ounces,Y,2023-09-01
2326,87d4481084622c99740ae9544e6a2dd0,like,2023-09-02 10:00:00,2326,44.0,Male,Boots,Footwear,55.0,New York,M,Charcoal,Summer,4.4,No,2-Day Shipping,No,No,47.0,Cash,Weekly,87d4481084622c99740ae9544e6a2dd0,Quiksilver Little Chompine Boys Backpack,"Clothing, Shoes & Jewelry | Luggage & Travel Gear | Backpacks | Kids' Backpacks",$26.14,,Y,2023-09-02
2327,034bc638e2ccd85bd37193d028202ecf,purchase,2023-09-03 10:00:00,2327,66.0,Male,Skirt,Clothing,63.0,Oklahoma,L,Maroon,Winter,2.6,No,Standard,No,No,38.0,Bank Transfer,Annually,034bc638e2ccd85bd37193d028202ecf,"Losi 1/10 2.2 Rock Rey 4WD RC Rock Racer Brushless RTR with AVC and 2800Kv Brushless Power System (Battery and Charger Not Included): LOS03009T1, Yellow",Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicles | Trucks,$399.99,,Y,2023-09-03
2328,4cf0b814dd09c05e2bcc110c7c4579fa,view,2023-09-04 10:00:00,2328,20.0,Male,Skirt,Clothing,94.0,Alabama,M,Red,Winter,4.2,No,2-Day Shipping,No,No,22.0,Venmo,Bi-Weekly,4cf0b814dd09c05e2bcc110c7c4579fa,"Party Essentials ValuMost Printed Plastic Table Cover Available in 36 Colors, 54"" x 108"", Happy Birthday",Toys & Games | Party Supplies | Tablecovers,$8.25,4 ounces,Y,2023-09-04
2329,407a10f447f2e3ff7de635b18f214c4d,like,2023-09-05 10:00:00,2329,45.0,Male,Pants,Clothing,36.0,North Dakota,M,Maroon,Fall,2.6,No,Express,No,No,29.0,Venmo,Bi-Weekly,407a10f447f2e3ff7de635b18f214c4d,Didax Educational Resources Write On/Wipe Off 120 Number Mats (10 Pack),Toys & Games | Learning & Education | Counting & Math Toys,$14.99,1 pounds,Y,2023-09-05
2330,2d14fe61a02de42e703908ca347ec875,purchase,2023-09-06 10:00:00,2330,49.0,Male,Hat,Accessories,97.0,Nebraska,S,Teal,Spring,4.8,No,Free Shipping,No,No,42.0,Bank Transfer,Annually,2d14fe61a02de42e703908ca347ec875,"MOLUK Nigi, Nagi, Nogi - Primary Colors","Baby Products | Baby Care | Pacifiers, Teethers & Teething Relief | Teethers",$13.79,3.2 ounces,Y,2023-09-06
2331,5316da467646b5f22f6bdfb0f47b0867,purchase,2023-09-07 10:00:00,2331,60.0,Male,Backpack,Accessories,63.0,Arizona,L,Orange,Summer,2.9,No,Store Pickup,No,No,47.0,PayPal,Every 3 Months,5316da467646b5f22f6bdfb0f47b0867,Bloody Eyeballs | Halloween Decor,Toys & Games | Party Supplies,$6.87,0.64 ounces,Y,2023-09-07
2332,a2db7a96d1d72510cf3cda4d75f6bb46,purchase,2023-09-08 10:00:00,2332,61.0,Male,Scarf,Accessories,77.0,Illinois,S,Olive,Spring,4.3,No,2-Day Shipping,No,No,10.0,Credit Card,Bi-Weekly,a2db7a96d1d72510cf3cda4d75f6bb46,Orange Rouge Fate/Grand Order: Caster/Gilgamesh 1: 8 Scale PVC Figure,"Toys & Games | Collectible Toys | Statues, Bobbleheads & Busts | Statues",$146.87,2.45 pounds,Y,2023-09-08
2333,1ac73cbb98faa35ac1c3d996945ee495,view,2023-09-09 10:00:00,2333,36.0,Male,Scarf,Accessories,53.0,South Carolina,XL,Olive,Fall,2.6,No,Store Pickup,No,No,10.0,Venmo,Monthly,1ac73cbb98faa35ac1c3d996945ee495,American Greetings Finding Dory Lunch Napkins (16 Count),Toys & Games | Party Supplies | Party Tableware | Napkins,$5.88,0.8 ounces,Y,2023-09-09
2334,354e1c6983971f82c0a9b3c587776eaf,like,2023-09-10 10:00:00,2334,33.0,Male,Shirt,Clothing,77.0,Kansas,M,Beige,Spring,3.8,No,Next Day Air,No,No,1.0,PayPal,Every 3 Months,354e1c6983971f82c0a9b3c587776eaf,"Unique Party 56849 - 12"" Latex Blush Pink Balloons, Pack of 50",Toys & Games | Party Supplies | Balloons,$9.30,6.4 ounces,Y,2023-09-10
2335,0a80454353b34a1ba18de2b4c3771d36,view,2023-09-11 10:00:00,2335,49.0,Male,Boots,Footwear,79.0,Kansas,L,Green,Summer,4.2,No,Standard,No,No,7.0,Credit Card,Monthly,0a80454353b34a1ba18de2b4c3771d36,Sax True Flow Water Soluble Block Printing Ink - 16 Ounces - Gold,"Arts, Crafts & Sewing | Printmaking | Relief & Block Printing Materials",$16.79,,Y,2023-09-11
2336,223eee8ad08f27555115fd0227a6b499,like,2023-09-12 10:00:00,2336,31.0,Male,Coat,Outerwear,37.0,Idaho,M,Black,Summer,3.9,No,Store Pickup,No,No,10.0,Venmo,Fortnightly,223eee8ad08f27555115fd0227a6b499,"ARRMA Dboots Hoons 42/100 2.9 Belted Rc Tires with Foam Inserts, Mounted On 5-Spoke Black Wheels (Set of 2): ARA55062",Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts | Wheels & Tires | Tires,$29.98,,Y,2023-09-12
2337,2205c6a50f4326792bd9b79e626aa4b1,like,2023-09-13 10:00:00,2337,19.0,Male,Belt,Accessories,94.0,California,M,Green,Winter,3.1,No,Free Shipping,No,No,11.0,Credit Card,Weekly,2205c6a50f4326792bd9b79e626aa4b1,"amscan Valentine's Day Plastic Puzzle Cube Party Toy Favor Set (1 Piece), 1 1/8"" x 1 1/8"" x 1 1/8"", Multicolor",Toys & Games | Puzzles | Brain Teasers,$5.12,13.6 ounces,Y,2023-09-13
2338,31881da2ccc09a4d69981c74391704d9,purchase,2023-09-14 10:00:00,2338,39.0,Male,Boots,Footwear,76.0,North Dakota,S,Violet,Fall,3.6,No,Store Pickup,No,No,5.0,Cash,Annually,31881da2ccc09a4d69981c74391704d9,Bachmann Trains Southern Quad Hopper,Toys & Games | Hobbies | Trains & Accessories | Train Cars | Freight Cars | Hoppers,$22.43,,Y,2023-09-14
2339,c11413c50283de34c9ca660d88e0d290,view,2023-09-15 10:00:00,2339,66.0,Male,Sneakers,Footwear,68.0,Georgia,S,Silver,Fall,4.0,No,Express,No,No,21.0,PayPal,Quarterly,c11413c50283de34c9ca660d88e0d290,Rubie's Marvel Super Hero Adventures Toddler Muscle Chest Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Baby | Baby Boys",$36.99,8.2 ounces,Y,2023-09-15
2340,af3dad3a794ffba7ff6851602c196b6b,like,2023-09-16 10:00:00,2340,25.0,Male,Shirt,Clothing,65.0,Illinois,L,Maroon,Spring,3.4,No,Next Day Air,No,No,24.0,Bank Transfer,Quarterly,af3dad3a794ffba7ff6851602c196b6b,Marvel's Guardians Of The Galaxy Ring – 9,"Clothing, Shoes & Jewelry | Men | Jewelry | Rings",$171.46,13.6 ounces,Y,2023-09-16
2341,03bad9052a2c846d21651d8664bd6246,purchase,2023-09-17 10:00:00,2341,63.0,Male,Blouse,Clothing,24.0,Delaware,M,Cyan,Summer,2.6,No,Standard,No,No,37.0,Credit Card,Fortnightly,03bad9052a2c846d21651d8664bd6246,"Little Kids Fubbles Bubble Blastin’ Bigger Bubbles Kids Automatic Party Machine and Includes 4oz of Bubble Solution Toy, Pink",Toys & Games | Sports & Outdoor Play | Bubbles,$9.74,1.28 pounds,Y,2023-09-17
2342,18299f4e0bc9cf3f9d25ec6cef946ab6,purchase,2023-09-18 10:00:00,2342,56.0,Male,Jacket,Outerwear,31.0,Connecticut,L,Teal,Summer,4.5,No,Express,No,No,22.0,Venmo,Every 3 Months,18299f4e0bc9cf3f9d25ec6cef946ab6,Walthers Cornerstone Hole-In-One Donut Shop Train,Toys & Games | Hobbies | Trains & Accessories | Accessories | Buildings & Structures,$24.99,,Y,2023-09-18
2343,6131db2b98609054c68431983f6169ca,purchase,2023-09-19 10:00:00,2343,20.0,Male,Skirt,Clothing,89.0,Tennessee,M,Olive,Fall,4.9,No,Standard,No,No,16.0,Debit Card,Fortnightly,6131db2b98609054c68431983f6169ca,"MasterBow IncrediBow Jumbo Flat Pull Bow, 24-Inch, Red Lacquer",,$12.99,10.4 ounces,Y,2023-09-19
2344,670cd110c6e5ad80e9b83579649eaec2,view,2023-09-20 10:00:00,2344,58.0,Male,Socks,Clothing,49.0,Maryland,M,Red,Summer,4.4,No,2-Day Shipping,No,No,44.0,PayPal,Monthly,670cd110c6e5ad80e9b83579649eaec2,"Dreamworks Dragons, Stormfly & Astrid, Dragon with Armored Viking Figure, for Kids Aged 4 & Up",Toys & Games | Toy Figures & Playsets | Action Figures,$14.41,7.2 ounces,Y,2023-09-20
2345,f4dd1487fbbfd6ec42808d12a11111ea,like,2023-09-21 10:00:00,2345,34.0,Male,Sandals,Footwear,92.0,Rhode Island,XL,Lavender,Fall,3.5,No,Express,No,No,14.0,Venmo,Bi-Weekly,f4dd1487fbbfd6ec42808d12a11111ea,"Hedstrom 56-82271 Ultimate Spiderman Bop Bag and Gloves Combo Set, 36 inch",Sports & Outdoors | Sports & Fitness | Other Sports | Boxing,$20.18,15.2 ounces,Y,2023-09-21
2346,ea8f10b72b99fd15fc94e8b2b57dae7f,view,2023-09-22 10:00:00,2346,28.0,Male,T-shirt,Clothing,32.0,New York,S,Orange,Winter,3.3,No,Express,No,No,23.0,Bank Transfer,Every 3 Months,ea8f10b72b99fd15fc94e8b2b57dae7f,Girls 50's Pink Poodle Skirt Costume,Toys & Games | Dress Up & Pretend Play | Costumes,$14.98,13.6 ounces,Y,2023-09-22
2347,8f27e2eba1db4f9f6695912de657ac21,like,2023-09-23 10:00:00,2347,22.0,Male,Jacket,Outerwear,67.0,New Mexico,L,Brown,Winter,3.1,No,Standard,No,No,46.0,Debit Card,Fortnightly,8f27e2eba1db4f9f6695912de657ac21,Disney Mickey and Gang Autograph-A Book,"Toys & Games | Learning & Education | Reading & Writing | Diaries, Journals & Notebooks",$3.77,1.6 ounces,Y,2023-09-23
2348,09ac78291910b4cce907ad2a919a04ed,like,2023-09-24 10:00:00,2348,37.0,Male,Belt,Accessories,64.0,California,S,Gray,Fall,4.2,No,Express,No,No,46.0,Cash,Every 3 Months,09ac78291910b4cce907ad2a919a04ed,"GoFloats Flamingo Pool Float Party Tube, Inflatable Rafts for Kids & Adults",Toys & Games | Sports & Outdoor Play | Pools & Water Toys | Pool Rafts & Inflatable Ride-ons,$11.99,,Y,2023-09-24
2349,c0f242527a325e29cafb8402b9a462b3,purchase,2023-09-25 10:00:00,2349,54.0,Male,Shoes,Footwear,84.0,Maine,M,Orange,Spring,4.9,No,Next Day Air,No,No,16.0,PayPal,Every 3 Months,c0f242527a325e29cafb8402b9a462b3,"Comic Crossing Sign Zone Xing | Indoor/Outdoor | 12"" Tall Plastic Sign store collector comics books kid child boy girl wall entry",Home & Kitchen | Home Décor | Kids' Room Décor | Wall Décor,$8.99,1 pounds,Y,2023-09-25
2350,a896aa741e12e4efbc18866a38f46a73,view,2023-09-26 10:00:00,2350,65.0,Male,Blouse,Clothing,34.0,New York,M,Orange,Fall,3.9,No,Standard,No,No,40.0,Credit Card,Every 3 Months,a896aa741e12e4efbc18866a38f46a73,Cubicle 7 Doctor Who Twelfth Card Game,Toys & Games | Games & Accessories,$6.99,5.6 ounces,Y,2023-09-26
2351,e2eef537deb7d16680bbaee3451b2ca4,like,2023-09-27 10:00:00,2351,57.0,Male,Shoes,Footwear,26.0,Hawaii,M,Turquoise,Winter,4.2,No,Free Shipping,No,No,21.0,Cash,Annually,e2eef537deb7d16680bbaee3451b2ca4,Wooden Wonders Balancing Bears Ring Stacker See-Saw by Imagination Generation,Toys & Games | Games & Accessories | Stacking Games,$12.79,1.4 pounds,Y,2023-09-27
2352,7d17369f1fee9f9e7ead5b4de5be2706,purchase,2023-09-28 10:00:00,2352,38.0,Male,Sweater,Clothing,50.0,New Hampshire,S,Cyan,Fall,4.9,No,Store Pickup,No,No,25.0,PayPal,Bi-Weekly,7d17369f1fee9f9e7ead5b4de5be2706,"Amscan Bow Tie, Party Accessory, Orange","Clothing, Shoes & Jewelry | Men | Accessories | Ties, Cummerbunds & Pocket Squares | Bow Ties",$6.31,0.32 ounces,Y,2023-09-28
2353,99d3bc3187404c900f00d7ae93040420,purchase,2023-09-29 10:00:00,2353,70.0,Male,Boots,Footwear,46.0,Nebraska,M,Yellow,Fall,2.8,No,Store Pickup,No,No,25.0,Bank Transfer,Quarterly,99d3bc3187404c900f00d7ae93040420,Alex Active Monkey Kids Toddler Balance Board,Toys & Games | Sports & Outdoor Play,$14.99,2.12 pounds,Y,2023-09-29
2354,e48c3ec7adb42481c30becba0abb64e3,view,2023-09-30 10:00:00,2354,56.0,Male,Handbag,Accessories,71.0,Montana,M,White,Fall,4.1,No,Standard,No,No,25.0,Debit Card,Every 3 Months,e48c3ec7adb42481c30becba0abb64e3,"Sweet Jojo Designs Blush Pink, Mint Green and White Boho Baby Kid Clothes Laundry Hamper for Woodland Deer Floral Collection",Baby Products | Nursery | Furniture | Storage & Organization | Hampers,$39.99,3 pounds,Y,2023-09-30
